FIGHT_ID,EVENT_ID,FIGHT_NAME,FIGHT_WEIGHTCLASS,FIGHT_METHOD,ROUND,TIME,FIGHT_TIME_FORMAT,FIGHT_REFEREE,FIGHT_DETAILS,MINUTE,SECOND,EVENT_NAME,EVENT_DATE,EVENT_LOCATION,FIGHT_WINNER,LOCAL,VISITOR,GENDER,YearMonth
14988,1606,Brock Lesnar v Heath Herring,heavyweight,decisionunanimous,3,300,3 Rnd (5-5-5),Dan Miragliotta,Decision,5,0,UFC 87: Seek And Destroy,2008-08-09,"Minneapolis, Minnesota, USA",Brock Lesnar,Brock Lesnar,Heath Herring,male,2008-08
14990,1606,Kenny Florian v Roger Huerta,lightweight,decisionunanimous,3,300,3 Rnd (5-5-5),Dan Miragliotta,Decision,5,0,UFC 87: Seek And Destroy,2008-08-09,"Minneapolis, Minnesota, USA",Kenny Florian,Kenny Florian,Roger Huerta,male,2008-08
14992,1606,Tamdan McCrory v Luke Cummo,welterweight,decisionunanimous,3,300,3 Rnd (5-5-5),Dan Miragliotta,Decision,5,0,UFC 87: Seek And Destroy,2008-08-09,"Minneapolis, Minnesota, USA",Tamdan McCrory,Tamdan McCrory,Luke Cummo,male,2008-08
15028,1610,Michael Bisping v Jason Day,middleweight,kotko,1,222,3 Rnd (5-5-5),Dan Miragliotta,Punches to Head On Ground,3,42,UFC 85: Bedlam,2008-06-07,"London, England, United Kingdom",Michael Bisping,Michael Bisping,Jason Day,male,2008-06
15031,1610,Fabricio Werdum v Brandon Vera,heavyweight,kotko,1,280,3 Rnd (5-5-5),Dan Miragliotta,Punches to Head From Mount,4,40,UFC 85: Bedlam,2008-06-07,"London, England, United Kingdom",Fabricio Werdum,Fabricio Werdum,Brandon Vera,male,2008-06
15033,1610,Matt Wiman v Thiago Tavares,lightweight,kotko,2,117,3 Rnd (5-5-5),Dan Miragliotta,Punches to Head In Clinch,1,57,UFC 85: Bedlam,2008-06-07,"London, England, United Kingdom",Matt Wiman,Matt Wiman,Thiago Tavares,male,2008-06
15036,1610,Paul Taylor v Jess Liaudin,welterweight,decisionsplit,3,300,3 Rnd (5-5-5),Dan Miragliotta,Decision - Split,5,0,UFC 85: Bedlam,2008-06-07,"London, England, United Kingdom",Paul Taylor,Paul Taylor,Jess Liaudin,male,2008-06
15051,1612,Nate Quarry v Kalib Starnes,middleweight,decisionunanimous,3,300,3 Rnd (5-5-5),Dan Miragliotta,Decision,5,0,UFC 83: Serra vs St-Pierre 2,2008-04-19,"Montreal, Quebec, Canada",Nate Quarry,Nate Quarry,Kalib Starnes,male,2008-04
15055,1612,Jason Day v Alan Belcher,middleweight,kotko,1,238,3 Rnd (5-5-5),Dan Miragliotta,Punches to Head At Distance,3,58,UFC 83: Serra vs St-Pierre 2,2008-04-19,"Montreal, Quebec, Canada",Jason Day,Jason Day,Alan Belcher,male,2008-04
15059,1612,Jonathan Goulet v Kuniyoshi Hironaka,welterweight,kotko,2,127,3 Rnd (5-5-5),Dan Miragliotta,Punch to Head At Distance,2,7,UFC 83: Serra vs St-Pierre 2,2008-04-19,"Montreal, Quebec, Canada",Jonathan Goulet,Jonathan Goulet,Kuniyoshi Hironaka,male,2008-04
15073,1614,Heath Herring v Cheick Kongo,heavyweight,decisionsplit,3,300,3 Rnd (5-5-5),Dan Miragliotta,Decision - Split,5,0,UFC 82: Pride of a Champion,2008-03-01,"Columbus, Ohio, USA",Heath Herring,Heath Herring,Cheick Kongo,male,2008-03
15078,1614,Luigi Fioravanti v Luke Cummo,welterweight,decisionunanimous,3,300,3 Rnd (5-5-5),Dan Miragliotta,Decision,5,0,UFC 82: Pride of a Champion,2008-03-01,"Columbus, Ohio, USA",Luigi Fioravanti,Luigi Fioravanti,Luke Cummo,male,2008-03
15081,1614,Jorge Gurgel v John Halverson,lightweight,decisionunanimous,3,300,3 Rnd (5-5-5),Dan Miragliotta,Decision,5,0,UFC 82: Pride of a Champion,2008-03-01,"Columbus, Ohio, USA",Jorge Gurgel,Jorge Gurgel,John Halverson,male,2008-03
15101,1617,Fabricio Werdum v Gabriel Gonzaga,heavyweight,kotko,2,274,3 Rnd (5-5-5),Dan Miragliotta,Punches to Head On Ground,4,34,UFC 80: Rapid Fire,2008-01-19,"Newcastle, England, United Kingdom",Fabricio Werdum,Fabricio Werdum,Gabriel Gonzaga,male,2008-01
15104,1617,Jorge Rivera v Kendall Grove,middleweight,kotko,1,80,3 Rnd (5-5-5),Dan Miragliotta,Punches to Head From Back Control,1,20,UFC 80: Rapid Fire,2008-01-19,"Newcastle, England, United Kingdom",Jorge Rivera,Jorge Rivera,Kendall Grove,male,2008-01
15107,1617,Alessio Sakara v James Lee,heavyweight,kotko,1,90,3 Rnd (5-5-5),Dan Miragliotta,Punches to Head On Ground,1,30,UFC 80: Rapid Fire,2008-01-19,"Newcastle, England, United Kingdom",Alessio Sakara,Alessio Sakara,James Lee,male,2008-01
15128,1620,Rashad Evans v Michael Bisping,heavyweight,decisionsplit,3,300,3 Rnd (5-5-5),Dan Miragliotta,Decision - Split,5,0,UFC 78: Validation,2007-11-17,"Newark, New Jersey, USA",Rashad Evans,Rashad Evans,Michael Bisping,male,2007-11
15129,1620,Thiago Silva v Houston Alexander,heavyweight,kotko,1,205,3 Rnd (5-5-5),Dan Miragliotta,Punches to Head From Mount,3,25,UFC 78: Validation,2007-11-17,"Newark, New Jersey, USA",Thiago Silva,Thiago Silva,Houston Alexander,male,2007-11
15132,1620,Frankie Edgar v Spencer Fisher,lightweight,decisionunanimous,3,300,3 Rnd (5-5-5),Dan Miragliotta,Decision,5,0,UFC 78: Validation,2007-11-17,"Newark, New Jersey, USA",Frankie Edgar,Frankie Edgar,Spencer Fisher,male,2007-11
15133,1620,Thiago Alves v Chris Lytle,welterweight,tkodoctorsstoppage,2,300,3 Rnd (5-5-5),Dan Miragliotta,Facial Cuts,5,0,UFC 78: Validation,2007-11-17,"Newark, New Jersey, USA",Thiago Alves,Thiago Alves,Chris Lytle,male,2007-11
15136,1620,Akihiro Gono v Tamdan McCrory,welterweight,submission,2,199,3 Rnd (5-5-5),Dan Miragliotta,Armbar From Mount,3,19,UFC 78: Validation,2007-11-17,"Newark, New Jersey, USA",Akihiro Gono,Akihiro Gono,Tamdan McCrory,male,2007-11
16098,1732,Li Jingliang v Muslim Salikhov,welterweight,kotko,2,278,3 Rnd (5-5-5),Dan Miragliotta,Punches to Head At Distance,4,38,UFC Fight Night: Ortega vs. Rodriguez,2022-07-16,"Elmont, New York, USA",Li Jingliang,Li Jingliang,Muslim Salikhov,male,2022-07
16102,1732,Punahele Soriano v Dalcha Lungiambula,middleweight,kotko,2,28,3 Rnd (5-5-5),Dan Miragliotta,Punch to Head At Distance,0,28,UFC Fight Night: Ortega vs. Rodriguez,2022-07-16,"Elmont, New York, USA",Punahele Soriano,Punahele Soriano,Dalcha Lungiambula,male,2022-07
16106,1732,Dwight Grant v Dustin Stoltzfus,middleweight,decisionunanimous,3,300,3 Rnd (5-5-5),Dan Miragliotta,Decision,5,0,UFC Fight Night: Ortega vs. Rodriguez,2022-07-16,"Elmont, New York, USA",Dustin Stoltzfus,Dwight Grant,Dustin Stoltzfus,male,2022-07
16124,1734,Derrick Lewis v Sergei Pavlovich,heavyweight,kotko,1,55,3 Rnd (5-5-5),Dan Miragliotta,Punches to Head At Distance,0,55,UFC 277: Pena vs. Nunes 2,2022-07-30,"Dallas, Texas, USA",Sergei Pavlovich,Derrick Lewis,Sergei Pavlovich,male,2022-07
16127,1734,Alex Morono v Matthew Semelsberger,welterweight,decisionunanimous,3,300,3 Rnd (5-5-5),Dan Miragliotta,Decision,5,0,UFC 277: Pena vs. Nunes 2,2022-07-30,"Dallas, Texas, USA",Alex Morono,Alex Morono,Matthew Semelsberger,male,2022-07
16244,1745,Tim Means v Max Griffin,welterweight,decisionsplit,3,300,3 Rnd (5-5-5),Dan Miragliotta,Decision - Split,5,0,UFC Fight Night: Kattar vs. Allen,2022-10-29,"Las Vegas, Nevada, USA",Max Griffin,Tim Means,Max Griffin,male,2022-10
16248,1745,Phil Hawes v Roman Dolidze,middleweight,kotko,1,249,3 Rnd (5-5-5),Dan Miragliotta,to   At Distance,4,9,UFC Fight Night: Kattar vs. Allen,2022-10-29,"Las Vegas, Nevada, USA",Roman Dolidze,Phil Hawes,Roman Dolidze,male,2022-10
14624,1571,Andre Winner v Rafaello Oliveira,lightweight,decisionunanimous,3,300,3 Rnd (5-5-5),Dale Frye,Decision,5,0,UFC Fight Night: Florian vs Gomi,2010-03-31,"Charlotte, North Carolina, USA",Andre Winner,Andre Winner,Rafaello Oliveira,male,2010-03
14626,1571,Rob Emerson v Nik Lentz,lightweight,decisionunanimous,3,300,3 Rnd (5-5-5),Dale Frye,Decision,5,0,UFC Fight Night: Florian vs Gomi,2010-03-31,"Charlotte, North Carolina, USA",Nik Lentz,Rob Emerson,Nik Lentz,male,2010-03
14628,1571,Yushin Okami v Lucio Linhares,middleweight,tkodoctorsstoppage,2,167,3 Rnd (5-5-5),Dale Frye,Facial Cuts,2,47,UFC Fight Night: Florian vs Gomi,2010-03-31,"Charlotte, North Carolina, USA",Yushin Okami,Yushin Okami,Lucio Linhares,male,2010-03
14630,1571,Charlie Brenneman v Jason High,welterweight,decisionunanimous,3,300,3 Rnd (5-5-5),Dale Frye,Decision,5,0,UFC Fight Night: Florian vs Gomi,2010-03-31,"Charlotte, North Carolina, USA",Charlie Brenneman,Charlie Brenneman,Jason High,male,2010-03
11889,1330,Sam Sicilia v Gavin Tucker,featherweight,decisionunanimous,3,300,3 Rnd (5-5-5),Cyril Desjardins,Decision,5,0,UFC Fight Night: Lewis vs. Browne,2017-02-19,"Halifax, Nova Scotia, Canada",Gavin Tucker,Sam Sicilia,Gavin Tucker,male,2017-02
11893,1330,Nordine Taleb v Santiago Ponzinibbio,welterweight,decisionunanimous,3,300,3 Rnd (5-5-5),Cyril Desjardins,Decision,5,0,UFC Fight Night: Lewis vs. Browne,2017-02-19,"Halifax, Nova Scotia, Canada",Santiago Ponzinibbio,Nordine Taleb,Santiago Ponzinibbio,male,2017-02
13013,1426,Chad Laprise v Yosdenis Cedeno,lightweight,decisionunanimous,3,300,3 Rnd (5-5-5),Cyril Desjardins,Decision,5,0,UFC Fight Night: MacDonald vs Saffiedine,2014-10-04,"Halifax, Nova Scotia, Canada",Chad Laprise,Chad Laprise,Yosdenis Cedeno,male,2014-10
13016,1426,Mitch Gagnon v Roman Salazar,bantamweight,submission,1,126,3 Rnd (5-5-5),Cyril Desjardins,Rear Naked Choke,2,6,UFC Fight Night: MacDonald vs Saffiedine,2014-10-04,"Halifax, Nova Scotia, Canada",Mitch Gagnon,Mitch Gagnon,Roman Salazar,male,2014-10
13020,1426,Paddy Holohan v Chris Kelades,flyweight,decisionunanimous,3,300,3 Rnd (5-5-5),Cyril Desjardins,Decision,5,0,UFC Fight Night: MacDonald vs Saffiedine,2014-10-04,"Halifax, Nova Scotia, Canada",Chris Kelades,Paddy Holohan,Chris Kelades,male,2014-10
9535,1131,Raphael Assuncao v Ricky Simon,bantamweight,kotko,2,134,3 Rnd (5-5-5),Chris Tognoni,Punch to Head At Distance,2,14,UFC Fight Night: Lewis vs. Daukaus,2021-12-18,"Las Vegas, Nevada, USA",Ricky Simon,Raphael Assuncao,Ricky Simon,male,2021-12
9540,1131,Sijara Eubanks v Melissa Gatto,flyweight,kotko,3,45,3 Rnd (5-5-5),Chris Tognoni,Kick to Body At Distance,0,45,UFC Fight Night: Lewis vs. Daukaus,2021-12-18,"Las Vegas, Nevada, USA",Melissa Gatto,Sijara Eubanks,Melissa Gatto,female,2021-12
9544,1131,Jordan Leavitt v Matt Sayles,lightweight,submission,2,125,3 Rnd (5-5-5),Chris Tognoni,Inverted Triangle On Ground,2,5,UFC Fight Night: Lewis vs. Daukaus,2021-12-18,"Las Vegas, Nevada, USA",Jordan Leavitt,Jordan Leavitt,Matt Sayles,male,2021-12
9550,1132,Josh Emmett v Dan Ige,featherweight,decisionunanimous,3,300,3 Rnd (5-5-5),Chris Tognoni,Decision,5,0,UFC 269: Oliveira vs. Poirier,2021-12-11,"Las Vegas, Nevada, USA",Josh Emmett,Josh Emmett,Dan Ige,male,2021-12
9555,1132,Miranda Maverick v Erin Blanchfield,flyweight,decisionunanimous,3,300,3 Rnd (5-5-5),Chris Tognoni,Decision,5,0,UFC 269: Oliveira vs. Poirier,2021-12-11,"Las Vegas, Nevada, USA",Erin Blanchfield,Miranda Maverick,Erin Blanchfield,female,2021-12
9558,1132,Gillian Robertson v Priscila Cachoeira,flyweight,submission,1,299,3 Rnd (5-5-5),Chris Tognoni,Rear Naked Choke,4,59,UFC 269: Oliveira vs. Poirier,2021-12-11,"Las Vegas, Nevada, USA",Gillian Robertson,Gillian Robertson,Priscila Cachoeira,female,2021-12
9564,1133,Alex Morono v Mickey Gall,welterweight,decisionunanimous,3,300,3 Rnd (5-5-5),Chris Tognoni,Decision,5,0,UFC Fight Night: Font vs. Aldo,2021-12-04,"Las Vegas, Nevada, USA",Alex Morono,Alex Morono,Mickey Gall,male,2021-12
9568,1133,Cheyanne Vlismas v Mallory Martin,strawweight,decisionunanimous,3,300,3 Rnd (5-5-5),Chris Tognoni,Decision,5,0,UFC Fight Night: Font vs. Aldo,2021-12-04,"Las Vegas, Nevada, USA",Cheyanne Vlismas,Cheyanne Vlismas,Mallory Martin,female,2021-12
9571,1133,Louis Smolka v Vince Morales,bantamweight,kotko,1,122,3 Rnd (5-5-5),Chris Tognoni,Punch to Head In Clinch,2,2,UFC Fight Night: Font vs. Aldo,2021-12-04,"Las Vegas, Nevada, USA",Vince Morales,Louis Smolka,Vince Morales,male,2021-12
9586,1135,Miguel Baeza v Khaos Williams,welterweight,kotko,3,62,3 Rnd (5-5-5),Chris Tognoni,Punch to Head At Distance,1,2,UFC Fight Night: Holloway vs. Rodriguez,2021-11-13,"Las Vegas, Nevada, USA",Khaos Williams,Miguel Baeza,Khaos Williams,male,2021-11
9593,1135,Kennedy Nzechukwu v Da-Un Jung,heavyweight,kotko,1,184,3 Rnd (5-5-5),Chris Tognoni,Elbows to Head In Clinch,3,4,UFC Fight Night: Holloway vs. Rodriguez,2021-11-13,"Las Vegas, Nevada, USA",Da-Un Jung,Kennedy Nzechukwu,Da-Un Jung,male,2021-11
9626,1138,Francisco Trinaldo v Dwight Grant,welterweight,decisionsplit,3,300,3 Rnd (5-5-5),Chris Tognoni,Decision - Split,5,0,UFC Fight Night: Costa vs. Vettori,2021-10-23,"Las Vegas, Nevada, USA",Francisco Trinaldo,Francisco Trinaldo,Dwight Grant,male,2021-10
9632,1138,Khama Worthy v Jai Herbert,lightweight,kotko,1,167,3 Rnd (5-5-5),Chris Tognoni,Punches to Head On Ground,2,47,UFC Fight Night: Costa vs. Vettori,2021-10-23,"Las Vegas, Nevada, USA",Jai Herbert,Khama Worthy,Jai Herbert,male,2021-10
9635,1138,Jonathan Martinez v Zviad Lazishvili,bantamweight,decisionunanimous,3,300,3 Rnd (5-5-5),Chris Tognoni,Decision,5,0,UFC Fight Night: Costa vs. Vettori,2021-10-23,"Las Vegas, Nevada, USA",Jonathan Martinez,Jonathan Martinez,Zviad Lazishvili,male,2021-10
9639,1139,Manon Fiorot v Mayra Bueno Silva,flyweight,decisionunanimous,3,300,3 Rnd (5-5-5),Chris Tognoni,Decision,5,0,UFC Fight Night: Ladd vs. Dumont,2021-10-16,"Las Vegas, Nevada, USA",Manon Fiorot,Manon Fiorot,Mayra Bueno Silva,female,2021-10
9643,1139,Loopy Godinez v Luana Carolina,flyweight,decisionunanimous,3,300,3 Rnd (5-5-5),Chris Tognoni,Decision,5,0,UFC Fight Night: Ladd vs. Dumont,2021-10-16,"Las Vegas, Nevada, USA",Luana Carolina,Loopy Godinez,Luana Carolina,female,2021-10
9649,1140,Sabina Mazo v Mariya Agapova,flyweight,submission,3,53,3 Rnd (5-5-5),Chris Tognoni,Rear Naked Choke,0,53,UFC Fight Night: Dern vs. Rodriguez,2021-10-09,"Las Vegas, Nevada, USA",Mariya Agapova,Sabina Mazo,Mariya Agapova,female,2021-10
9652,1140,Charles Rosa v Damon Jackson,featherweight,decisionunanimous,3,300,3 Rnd (5-5-5),Chris Tognoni,Decision,5,0,UFC Fight Night: Dern vs. Rodriguez,2021-10-09,"Las Vegas, Nevada, USA",Damon Jackson,Charles Rosa,Damon Jackson,male,2021-10
9654,1140,Steve Garcia v Charlie Ontiveros,lightweight,kotko,2,111,3 Rnd (5-5-5),Chris Tognoni,Punches to Head From Mount,1,51,UFC Fight Night: Dern vs. Rodriguez,2021-10-09,"Las Vegas, Nevada, USA",Steve Garcia,Steve Garcia,Charlie Ontiveros,male,2021-10
9661,1141,Antonina Shevchenko v Casey O&#039;Neill,flyweight,kotko,2,287,3 Rnd (5-5-5),Chris Tognoni,Punches to Head From Mount,4,47,UFC Fight Night: Santos vs. Walker,2021-10-02,"Las Vegas, Nevada, USA",Casey O&#039;Neill,Antonina Shevchenko,Casey O&#039;Neill,female,2021-10
9664,1141,Douglas Silva de Andrade v Gaetano Pirrello,bantamweight,kotko,1,124,3 Rnd (5-5-5),Chris Tognoni,Punch to Head At Distance,2,4,UFC Fight Night: Santos vs. Walker,2021-10-02,"Las Vegas, Nevada, USA",Douglas Silva de Andrade,Douglas Silva de Andrade,Gaetano Pirrello,male,2021-10
9666,1141,Alejandro Perez v Johnny Eduardo,bantamweight,submission,2,253,3 Rnd (5-5-5),Chris Tognoni,Armbar From Side Control,4,13,UFC Fight Night: Santos vs. Walker,2021-10-02,"Las Vegas, Nevada, USA",Alejandro Perez,Alejandro Perez,Johnny Eduardo,male,2021-10
9675,1142,Roxanne Modafferi v Taila Santos,flyweight,decisionunanimous,3,300,3 Rnd (5-5-5),Chris Tognoni,Decision,5,0,UFC 266: Volkanovski vs. Ortega,2021-09-25,"Las Vegas, Nevada, USA",Taila Santos,Roxanne Modafferi,Taila Santos,female,2021-09
9677,1142,Cody Brundage v Nick Maximov,middleweight,decisionunanimous,3,300,3 Rnd (5-5-5),Chris Tognoni,Decision,5,0,UFC 266: Volkanovski vs. Ortega,2021-09-25,"Las Vegas, Nevada, USA",Nick Maximov,Cody Brundage,Nick Maximov,male,2021-09
9679,1142,Jonathan Pearce v Omar Morales,featherweight,submission,2,211,3 Rnd (5-5-5),Chris Tognoni,Rear Naked Choke,3,31,UFC 266: Volkanovski vs. Ortega,2021-09-25,"Las Vegas, Nevada, USA",Jonathan Pearce,Jonathan Pearce,Omar Morales,male,2021-09
9688,1143,Rong Zhu v Brandon Jenkins,lightweight,kotko,3,275,3 Rnd (5-5-5),Chris Tognoni,Punches to Head On Ground,4,35,UFC Fight Night: Smith vs. Spann,2021-09-18,"Las Vegas, Nevada, USA",Rong Zhu,Rong Zhu,Brandon Jenkins,male,2021-09
9690,1143,Erin Blanchfield v Sarah Alpar,flyweight,decisionunanimous,3,300,3 Rnd (5-5-5),Chris Tognoni,Decision,5,0,UFC Fight Night: Smith vs. Spann,2021-09-18,"Las Vegas, Nevada, USA",Erin Blanchfield,Erin Blanchfield,Sarah Alpar,female,2021-09
9693,1143,Emily Whitmire v Hannah Goldy,flyweight,submission,1,257,3 Rnd (5-5-5),Chris Tognoni,Armbar From Guard,4,17,UFC Fight Night: Smith vs. Spann,2021-09-18,"Las Vegas, Nevada, USA",Hannah Goldy,Emily Whitmire,Hannah Goldy,female,2021-09
9700,1144,Jack Shore v Liudvik Sholinian,bantamweight,decisionunanimous,3,300,3 Rnd (5-5-5),Chris Tognoni,Decision,5,0,UFC Fight Night: Brunson vs. Till,2021-09-04,"Las Vegas, Nevada, USA",Jack Shore,Jack Shore,Liudvik Sholinian,male,2021-09
9710,1145,Sam Alvey v Wellington Turman,middleweight,decisionsplit,3,300,3 Rnd (5-5-5),Chris Tognoni,Decision - Split,5,0,UFC Fight Night: Barboza vs. Chikadze,2021-08-28,"Las Vegas, Nevada, USA",Wellington Turman,Sam Alvey,Wellington Turman,male,2021-08
9712,1145,JJ Aldrich v Vanessa Demopoulos,flyweight,decisionunanimous,3,300,3 Rnd (5-5-5),Chris Tognoni,Decision,5,0,UFC Fight Night: Barboza vs. Chikadze,2021-08-28,"Las Vegas, Nevada, USA",JJ Aldrich,JJ Aldrich,Vanessa Demopoulos,female,2021-08
9714,1145,Mana Martinez v Guido Cannetti,bantamweight,decisionsplit,3,300,3 Rnd (5-5-5),Chris Tognoni,Decision - Split,5,0,UFC Fight Night: Barboza vs. Chikadze,2021-08-28,"Las Vegas, Nevada, USA",Mana Martinez,Mana Martinez,Guido Cannetti,male,2021-08
9722,1146,Brian Kelleher v Domingo Pilarte,bantamweight,decisionunanimous,3,300,3 Rnd (5-5-5),Chris Tognoni,Decision,5,0,UFC Fight Night: Cannonier vs. Gastelum,2021-08-21,"Las Vegas, Nevada, USA",Brian Kelleher,Brian Kelleher,Domingo Pilarte,male,2021-08
9724,1146,William Knight v Fabio Cherant,heavyweight,kotko,1,238,3 Rnd (5-5-5),Chris Tognoni,Punch to Head At Distance,3,58,UFC Fight Night: Cannonier vs. Gastelum,2021-08-21,"Las Vegas, Nevada, USA",William Knight,William Knight,Fabio Cherant,male,2021-08
9726,1146,Sasha Palatnikov v Ramiz Brahimaj,welterweight,submission,1,153,3 Rnd (5-5-5),Chris Tognoni,Rear Naked Choke,2,33,UFC Fight Night: Cannonier vs. Gastelum,2021-08-21,"Las Vegas, Nevada, USA",Ramiz Brahimaj,Sasha Palatnikov,Ramiz Brahimaj,male,2021-08
9745,1148,Chris Gruetzemacher v Rafa Garcia,lightweight,decisionunanimous,3,300,3 Rnd (5-5-5),Chris Tognoni,Decision,5,0,UFC Fight Night: Hall vs. Strickland,2021-07-31,"Las Vegas, Nevada, USA",Chris Gruetzemacher,Chris Gruetzemacher,Rafa Garcia,male,2021-07
9749,1148,Phil Rowe v Orion Cosce,welterweight,kotko,2,261,3 Rnd (5-5-5),Chris Tognoni,Punches to Head At Distance,4,21,UFC Fight Night: Hall vs. Strickland,2021-07-31,"Las Vegas, Nevada, USA",Phil Rowe,Phil Rowe,Orion Cosce,male,2021-07
9754,1149,Adrian Yanez v Randy Costa,bantamweight,kotko,2,131,3 Rnd (5-5-5),Chris Tognoni,Punches to Head On Ground,2,11,UFC Fight Night: Sandhagen vs. Dillashaw,2021-07-24,"Las Vegas, Nevada, USA",Adrian Yanez,Adrian Yanez,Randy Costa,male,2021-07
9758,1149,Julio Arce v Andre Ewell,bantamweight,kotko,2,225,3 Rnd (5-5-5),Chris Tognoni,Punches to Head At Distance,3,45,UFC Fight Night: Sandhagen vs. Dillashaw,2021-07-24,"Las Vegas, Nevada, USA",Julio Arce,Julio Arce,Andre Ewell,male,2021-07
9767,1150,Amanda Lemos v Montserrat Conejo,strawweight,kotko,1,35,3 Rnd (5-5-5),Chris Tognoni,Punch to Head At Distance,0,35,UFC Fight Night: Makhachev vs. Moises,2021-07-17,"Las Vegas, Nevada, USA",Amanda Lemos,Amanda Lemos,Montserrat Conejo,female,2021-07
9770,1150,Alan Baudot v Rodrigo Nascimento,heavyweight,kotko,2,89,3 Rnd (5-5-5),Chris Tognoni,Punches to Head In Clinch,1,29,UFC Fight Night: Makhachev vs. Moises,2021-07-17,"Las Vegas, Nevada, USA",Rodrigo Nascimento,Alan Baudot,Rodrigo Nascimento,male,2021-07
9779,1151,Trevin Giles v Dricus Du Plessis,middleweight,kotko,2,101,3 Rnd (5-5-5),Chris Tognoni,Punch to Head At Distance,1,41,UFC 264: Poirier vs. McGregor 3,2021-07-10,"Las Vegas, Nevada, USA",Dricus Du Plessis,Trevin Giles,Dricus Du Plessis,male,2021-07
9782,1151,Zhalgas Zhumagulov v Jerome Rivera,flyweight,submission,1,122,3 Rnd (5-5-5),Chris Tognoni,Guillotine Choke In Clinch,2,2,UFC 264: Poirier vs. McGregor 3,2021-07-10,"Las Vegas, Nevada, USA",Zhalgas Zhumagulov,Zhalgas Zhumagulov,Jerome Rivera,male,2021-07
9788,1152,Renato Moicano v Jai Herbert,lightweight,submission,2,274,3 Rnd (5-5-5),Chris Tognoni,Rear Naked Choke,4,34,UFC Fight Night: Gane vs. Volkov,2021-06-26,"Las Vegas, Nevada, USA",Renato Moicano,Renato Moicano,Jai Herbert,male,2021-06
9791,1152,Warlley Alves v Jeremiah Wells,welterweight,kotko,2,30,3 Rnd (5-5-5),Chris Tognoni,Punch to Head At Distance,0,30,UFC Fight Night: Gane vs. Volkov,2021-06-26,"Las Vegas, Nevada, USA",Jeremiah Wells,Warlley Alves,Jeremiah Wells,male,2021-06
9795,1152,Yancy Medeiros v Damir Hadzovic,lightweight,decisionunanimous,3,300,3 Rnd (5-5-5),Chris Tognoni,Decision,5,0,UFC Fight Night: Gane vs. Volkov,2021-06-26,"Las Vegas, Nevada, USA",Damir Hadzovic,Yancy Medeiros,Damir Hadzovic,male,2021-06
9800,1153,Wellington Turman v Bruno Silva,middleweight,kotko,1,285,3 Rnd (5-5-5),Chris Tognoni,Punches to Head From Guard,4,45,UFC Fight Night: Jung vs. Ige,2021-06-19,"Las Vegas, Nevada, USA",Bruno Silva,Wellington Turman,Bruno Silva,male,2021-06
9803,1153,Kanako Murata v Virna Jandiroba,strawweight,tkodoctorsstoppage,2,300,3 Rnd (5-5-5),Chris Tognoni,Arm Injury,5,0,UFC Fight Night: Jung vs. Ige,2021-06-19,"Las Vegas, Nevada, USA",Virna Jandiroba,Kanako Murata,Virna Jandiroba,female,2021-06
9807,1153,Casey O&#039;Neill v Lara Procopio,flyweight,submission,3,174,3 Rnd (5-5-5),Chris Tognoni,Rear Naked Choke,2,54,UFC Fight Night: Jung vs. Ige,2021-06-19,"Las Vegas, Nevada, USA",Casey O&#039;Neill,Casey O&#039;Neill,Lara Procopio,female,2021-06
9831,1155,Alan Patrick v Mason Jones,lightweight,couldnotcontinue,2,134,3 Rnd (5-5-5),Chris Tognoni,Eye poke,2,14,UFC Fight Night: Rozenstruik vs. Sakai,2021-06-05,"Las Vegas, Nevada, USA",Mason Jones,Alan Patrick,Mason Jones,male,2021-06
